timestamp,commentid,authorid,agrees,disagrees,moderated,commentbody
1433487462040,603,13436,1,0,0,我知道反社會性人格常把所有事情包括殺人當作一種刺激的遊戲，他們會先犯下滔天重罪，然後利用他人的同情心逃出法網，這樣的過程給他們帶來極大的勝利感與愉悅。
1433487208026,597,13436,1,0,0,我能清楚一眼就分出反社會性人格與一般人的差異。
1433487225795,598,13436,1,0,0,我認為所有的精神病患都會殺人，即使更多的精神病患往往選擇自殺。
1433487373273,601,13436,1,0,0,我知道反社會性人格可以被識破與測量，我認為死刑案件審理時應當加入這樣的觀察，以釐清誰真的可以被「酌情減刑」，而非所有的人都被反社會性人格矇騙。
1433487277895,599,13436,1,0,0,我認為反社會性人格會長的與我們不同，比較長的像魔鬼或面相差勁，而非長的像親切的鄰居、賣早餐的小販，或是愛家的好男人。
1433487313690,600,13436,1,0,0,我知道反社會性人格之所以不怕死刑的原因是，他們從來就不害怕任何事物，他們幾乎感覺不到感情。
1433487392179,602,13436,1,0,0,我知道反社會性人格非常擅長玩弄他人的情感來為自己脫罪。
1433487578715,604,13436,1,0,0,「殺人殺童者要盡速死刑」包含接生死胎的婦產科醫生、對孩子接吻結果傳染接吻病毒的母親、以及路過車禍沒有下車救援的民眾。
1433487600760,605,13436,1,0,0,我覺得養出殺人者的父母也該死。
1433487621535,606,13436,1,0,0,我覺得殺人者的父母一定都沒在教小孩，而被害者的父母與家屬一定非常可憐。
1433487654182,607,13436,1,0,0,我能分清楚衝動殺人、謀殺、姦殺、虐殺、凌遲、食屍這幾種案件的不同，而不將其犯案動機混為一談。
1433487683247,608,13436,1,0,0,我希望台灣落實從小開始的心理健康關懷，從最根本減少無差別殺人的發生。
1433487715082,610,13436,1,0,0,我不想理解殺人的人為什麼要殺人以及有什麼社會問題造成他們這樣，只要他們快點去死我就會感到舒坦。
1433487775931,611,13436,1,0,0,即使我沒有修過相關學程，我認為我比社會學者、犯罪心理學家等其他人聰明，只有我的思考才是真正一語道破的。
1433487793333,612,13436,1,0,0,我在說出「把那些死刑犯全部殺光」的時候我感到非常愉悅。
1433487821155,613,13436,1,0,0,只要死刑犯被槍決，我就感到爽快。所以我支持死刑。
1433487888701,614,13436,1,0,0,我認為販賣毒油、假米、農藥茶等有毒食物來毒害國人的健康的人，也應該處以死刑，即使我知道往往他們最後都被重重提起、輕輕放下。
1433487911552,615,13436,1,0,0,我認為販賣毒油、假米、農藥茶等有毒食物來毒害國人的健康的人，比起殺人犯沒有那麼壞。
1433487948649,616,13436,1,0,0,我認為殺人犯該死，但是政府大量殺人是為了秩序，可以被允許。
1433488018283,617,13436,1,0,0,死刑犯的用途就是拯救民調
1433488033642,618,13436,1,0,0,我認為政府有操作這個議題的感覺
1433488108379,619,13436,1,0,0,我明白行為的結果（死刑）無論罪犯有沒有悔改，都是他應當承受的，我們對他悔改的獎勵，就是安頓其家人、給予其安慰。
1433488135536,620,13436,1,0,0,我知道我所接受捐贈的眼角膜、心臟等可能是罪大惡極死刑犯身上所摘下的。
1433488158042,621,13436,1,0,0,我不想接受死刑犯捐贈的眼角膜或心臟。
1433488214585,622,13436,1,0,0,我認為社會才是造成殺人案件的問題，而非制度。
1433488302967,623,13436,1,0,0,我清楚明白槍決死囚的法警和因為自己愉悅殺人的殺人犯不同。
1433488381815,624,13436,1,0,0,我支持死刑，即使我不相信台灣現有的司法審查制度。
1433488473645,625,13436,1,0,0,我清楚知道一般人懼怕死，但反社會性人格不怕，因此不應該以反社會性人格為基準來修改法條，這是不符合比例原則的。
1433488507415,626,13436,1,0,0,我希望廢除死刑，同時廢除需要繳稅的法令。
1433488575883,627,13436,1,0,0,我知道美國廢除死刑的眾多支持者是黑人，因為黑人懼怕自己被政府再度使用死刑來冤獄與迫害，因此反對死刑。
1433488641637,628,13436,1,0,0,我知道如果現行司法誤判導致冤獄，相關審判人員需要負責。
1433488654436,629,13489,1,0,0,"放一個老鼠屍體，或許還是有老鼠出現。但拿掉了老鼠屍體，將會有更多老鼠會出現。"
1433488686978,630,13436,1,0,0,我認同台灣現狀是「死刑變無期、無期變有期、有期變假釋」以及「有錢判生、沒錢判死」。
1433488717525,631,13436,1,0,0,如果有一天我涉入殺人案，我可以接受被速審槍決，即使可能我根本沒殺人。
1433488823770,633,13436,1,0,0,台灣現在的法律常識並不普及，許多民眾停留在不完全的認知裡，且很容易受到報紙或者媒體煽動利用。
1433488884167,634,13491,1,0,0,反社會人格非後天養成，是先天造成，因此難以以教育或醫療手段治療，但有此人格不代表一定會成為犯罪（雖然比例較一般人高）
1433488957359,635,13436,1,0,0,我支持廢除死刑，但是殺人案還是不要發生在自己或親人身上比較好。
1433489000477,636,13436,1,0,0,我清楚明白隨機殺人（通魔）除了希望受到人群注意外，往往是沒有理由的，和一般殺人罪犯並不相同。
1433489018445,637,13436,1,0,0,我們越關注隨機殺人案件，越助長隨機殺人犯的發生。
1433489069310,638,13436,1,0,0,「原諒他是上帝的工作，我們的職責是把他送到上帝身邊。」
1433489378674,639,13436,1,0,0,我認為台灣的各種條件與教育、民主程度都跟歐美等其他廢死國家相同，所以刑罰也應該比照辦理。
1433489473285,640,13436,1,0,0,因為人不能殺人，所以即使隨機殺人犯要殺我，我也不可以殺他。
1433489495261,641,13436,1,0,0,如果隨機殺人者要殺我，反而被我殺了，我必須接受死刑。
1433489555867,642,13436,1,0,0,隨機殺人犯說他們一心求死，雖然他們還活的好好的，也沒有企圖自殺。
1433489571391,643,13436,1,0,0,我了解到罪犯可能被冤枉，同時也有可能說謊。
1433489595439,644,13436,1,0,0,一心求死只是一個煙霧彈一般的謊言，否則他們早就自殺了。
1433489648980,645,13436,1,0,0,我曾經想死，所以我想過去殺人，來求得死刑。
1433489669989,646,13436,1,0,0,100%無冤案是不可能的。
1433489778964,647,13436,1,0,0,我們繳稅金給國家，就是希望國家免於我們恐懼殺人犯的自由。
1433489848161,648,13491,1,0,0,"鄭捷與割喉者都不是真正的一心求死者，證據是大多數真的一心求死且自殺成功的人，都是事前沒有徵兆，死亡後家人才發現的。怕痛卻不怕死的人是不存在的"
1433491021752,649,13513,1,0,0,"""沒有死刑如何遏止犯罪?""""沒有通姦罪家庭如何和諧?"""
1433492677323,650,13527,1,0,0,比起討論死刑存廢，我希望政府花更多心力來預防犯罪。
1433494560854,651,13542,1,0,0,比起死刑存廢與否的問題，堪憂的民智才是當務之急（尤其那些被自以為的正義蒙蔽雙眼、拒絕思考的未爆彈）
1433495630177,652,13543,1,0,0,根本不需要反廢死，台灣的死刑還存在。
1433495814642,653,13436,1,0,0,殺生為護生，斬業非斬人。
1433495891145,654,13436,1,0,0,如果社會上無法認知到「這世界上就是有著天生沒有良心的反社會性人格者」，就會使得其他96%有良心的人陷於危險之中。
1433496052521,655,13436,1,0,0,廢死的理論只是犬儒主義的衍生物。
1433497024015,656,13436,1,0,0,我的理性可以接受廢死，但是我的感性還不能，台灣需要一點時間，但是現在卻利用這個需要緩衝的弱點來操作人民的感情。
1433508848472,657,13651,1,0,0,不管殺人犯動機為何，他的所作所為都是自私的。
1433515263378,658,2779,1,0,0,"死刑，受刑者冤死的可能性永遠大於0。死刑，受刑者往後任何的可能性，都等於0。"
1433518544995,660,13593,1,0,0,並不因該所有重罪者都判以死刑，若犯人是為了自殺而殺人，那麼便因該給予它其他強烈的懲罰，直到他不想死了再下其他判決，以避免有人為了求死而行動
1433522154416,661,13709,1,0,0,"隨機殺人：施害者因心理、社會環境等因素而殺人。死刑：施害者須替自己的行為付出代價，目前，代價是死刑。-衡量「死刑(結果)」的存廢能否影響「施害者心理、社會環境等因素(原因)」。1.可以影響的情況，我支持死刑 。【改變司法】2.不能影響的情況，我支持探討隨機殺人的原因，去了解背景，再針對原因去改變社會中存在的這些因素，進而減少「隨機殺人(行為)」的產生。【改變環境價值觀】"
1433555139620,662,13772,1,0,0,「我不想變成冤獄的共犯」與「我不想變成殺人犯的共犯」都是一樣善良的，但善良的人如果無法理解到世界上有人就是有天生沒有良心的反社會性人格，就會使得其他有良心的人都處於危險之中。
1433593252526,663,13867,1,0,0,主張廢死的一方受到不公平對待，例如侮辱、咒罵、扭曲。
1433614617620,664,112,1,0,0,"隨機殺人的死刑犯之產生, 有先天有後天因素, 不會只有先天或後天, 而整個社會對後天的因素有責任"
1433614734158,665,112,1,0,0,"如果我從小到大都過著跟這些隨機殺人的殺人犯一樣的人生(包含家庭, 教育, 碰到的人事物之一切), 我不敢保證我一定不會變成殺人犯"
1434792679971,666,14429,1,0,0,終身監禁感覺比死刑好多了，但是讓人在終身監禁仍然有為社會回餽的能力是重點
1434792749508,667,14429,1,0,0,死刑可以嚇阻不想死的人，但是對於想死的人來說一點用都沒有
1435161654881,668,14561,1,0,0,人們會模仿備受矚目的行為。死刑也會使社會更殘暴，更多殺人事件。
1435161769222,669,14561,1,0,0,死刑不是補償受害者或家屬的方式，死刑就是再多殺人的一個程序。
1435232477020,670,3577,1,0,0,x
1452702751016,688,15702,4,1,0,解決犯罪動機的來源、消滅犯罪誘因，比制裁犯罪來得重要得多。
1452703301101,689,15702,4,0,0,除了正當防衛之外，任何人、任何組織都不該傷害甚至殺死他人，無論你多討厭這個人。
1452760737911,690,15705,2,1,0,死刑
1452760955237,691,15707,3,1,0,殺害無反抗能力的孩童真的應處極刑
